t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_miou,v_dice,PatchCL_weight,time
3.1573,0.0199,6.2748,0,0.9567,0.9801,0.2107,0.2107,0,0.6575,0.7893,0.5,2024-06-24 09:58:16
3.0855,0.0192,6.1327,0,0.9585,0.9808,0.2049,0.2049,0,0.6691,0.7951,0.5,2024-06-24 09:59:16
3.0518,0.0195,6.0646,0,0.958,0.9805,0.1979,0.1979,0,0.6743,0.8021,0.5,2024-06-24 10:00:15
3.0366,0.0201,6.033,0,0.9567,0.9799,0.1825,0.1825,0,0.7044,0.8175,0.5,2024-06-24 10:01:14
3.0321,0.019,6.0262,0,0.959,0.981,0.2,0.2,0,0.6766,0.8,0.5,2024-06-24 10:02:12
3.0326,0.0182,6.0288,0,0.9607,0.9818,0.2099,0.2099,0,0.6592,0.7901,0.5,2024-06-24 10:03:11
4.3713,0.0179,8.7069,0,0.9615,0.9821,0.2004,0.2004,0,0.6731,0.7996,0.5,2024-06-24 10:04:17
3.7264,0.0184,7.4162,0,0.9607,0.9816,0.2013,0.2013,0,0.6708,0.7987,0.5,2024-06-24 10:05:17
3.2353,0.0205,6.4297,0,0.956,0.9795,0.193,0.193,0,0.6839,0.807,0.5,2024-06-24 10:06:18
3.2013,0.028,6.3467,0,0.9427,0.972,0.2636,0.2636,0,0.5927,0.7364,0.5,2024-06-24 10:07:18
3.1732,0.0809,6.1848,0,0.8522,0.9191,0.2828,0.2828,0,0.5647,0.7172,0.5,2024-06-24 10:08:17
3.2117,0.1583,6.1067,0,0.7284,0.8417,0.2185,0.2185,0,0.6434,0.7815,0.5,2024-06-24 10:09:17
4.1895,0.1357,8.1075,0,0.7593,0.8643,0.2032,0.2032,0,0.6663,0.7968,0.5,2024-06-24 10:10:19
4.5534,0.1112,8.8844,0,0.7927,0.8888,0.1805,0.1805,0,0.7184,0.8195,0.5,2024-06-24 10:11:18
4.5773,0.0841,8.9866,0,0.837,0.9159,0.2059,0.2059,0,0.6742,0.7941,0.5,2024-06-24 10:12:20
3.7977,0.0637,7.4679,0,0.8719,0.9363,0.212,0.212,0,0.6661,0.788,0.5,2024-06-24 10:13:21
3.1785,0.0579,6.2412,0,0.8851,0.9421,0.2285,0.2285,0,0.6434,0.7715,0.5,2024-06-24 10:14:29
3.1178,0.0509,6.1339,0,0.8968,0.9491,0.2078,0.2078,0,0.6758,0.7922,0.5,2024-06-24 10:15:31
3.0633,0.0455,6.0358,0,0.9079,0.9545,0.2337,0.2337,0,0.6422,0.7663,0.5,2024-06-24 10:16:32
2.9849,0.0404,5.8891,0,0.9168,0.9596,0.2197,0.2197,0,0.6587,0.7803,0.5,2024-06-24 10:17:36
2.8843,0.0349,5.6987,0,0.9262,0.9651,0.2134,0.2134,0,0.6654,0.7866,0.5,2024-06-24 10:18:40
2.7893,0.0309,5.5168,0,0.9358,0.9691,0.2217,0.2217,0,0.6497,0.7783,0.5,2024-06-24 10:19:44
2.7324,0.0284,5.4079,0,0.9401,0.9716,0.221,0.221,0,0.6525,0.779,0.5,2024-06-24 10:20:45
2.7111,0.0277,5.3668,0,0.9421,0.9723,0.2178,0.2178,0,0.6569,0.7822,0.5,2024-06-24 10:21:42
2.7103,0.026,5.3686,0,0.9457,0.974,0.2181,0.2181,0,0.6536,0.7819,0.5,2024-06-24 10:22:40
2.716,0.0264,5.3793,0,0.9437,0.9736,0.2251,0.2251,0,0.6472,0.7749,0.5,2024-06-24 10:23:40
2.7238,0.0247,5.3982,0,0.9479,0.9753,0.221,0.221,0,0.6543,0.779,0.5,2024-06-24 10:24:39
2.7346,0.0248,5.4196,0,0.9474,0.9752,0.2246,0.2246,0,0.6511,0.7754,0.5,2024-06-24 10:25:38
2.7456,0.0242,5.4427,0,0.9485,0.9758,0.2248,0.2248,0,0.6496,0.7752,0.5,2024-06-24 10:26:40
2.7539,0.0238,5.4602,0,0.9491,0.9762,0.2294,0.2294,0,0.6428,0.7706,0.5,2024-06-24 10:27:41
2.7601,0.0223,5.4757,0,0.9525,0.9777,0.2384,0.2384,0,0.6337,0.7616,0.5,2024-06-24 10:28:42
2.7637,0.0216,5.4841,0,0.9538,0.9784,0.2309,0.2309,0,0.6397,0.7691,0.5,2024-06-24 10:29:42
2.763,0.0204,5.4852,0,0.9556,0.9796,0.218,0.218,0,0.6524,0.782,0.5,2024-06-24 10:30:42
2.7622,0.0199,5.4846,0,0.9566,0.9801,0.2232,0.2232,0,0.6483,0.7768,0.5,2024-06-24 10:31:43
2.7606,0.0195,5.4822,0,0.9583,0.9805,0.2232,0.2232,0,0.6483,0.7768,0.5,2024-06-24 10:32:47
2.7624,0.0189,5.4871,0,0.9589,0.9811,0.2214,0.2214,0,0.6519,0.7786,0.5,2024-06-24 10:33:50
2.7658,0.0185,5.4946,0,0.9601,0.9815,0.2243,0.2243,0,0.6481,0.7757,0.5,2024-06-24 10:34:54
2.768,0.0188,5.4983,0,0.9598,0.9812,0.22,0.22,0,0.655,0.78,0.5,2024-06-24 10:35:54
2.7696,0.0182,5.5027,0,0.9609,0.9818,0.2209,0.2209,0,0.6539,0.7791,0.5,2024-06-24 10:36:55
2.761,0.018,5.486,0,0.9612,0.982,0.2166,0.2166,0,0.6585,0.7834,0.5,2024-06-24 10:37:57
2.7428,0.0176,5.4505,0,0.9621,0.9824,0.2225,0.2225,0,0.6517,0.7775,0.5,2024-06-24 10:39:01
2.7184,0.0173,5.4022,0,0.9624,0.9827,0.221,0.221,0,0.6522,0.779,0.5,2024-06-24 10:40:02
2.6953,0.0167,5.3571,0,0.9639,0.9833,0.2197,0.2197,0,0.6559,0.7803,0.5,2024-06-24 10:41:05
2.6795,0.0165,5.326,0,0.9641,0.9835,0.2227,0.2227,0,0.6486,0.7773,0.5,2024-06-24 10:42:12
2.6744,0.0167,5.3153,0,0.9637,0.9833,0.2213,0.2213,0,0.6548,0.7787,0.5,2024-06-24 10:43:16
2.6802,0.0165,5.3275,0,0.9634,0.9835,0.2183,0.2183,0,0.6595,0.7817,0.5,2024-06-24 10:44:18
2.6951,0.0164,5.3574,0,0.9644,0.9836,0.2132,0.2132,0,0.6649,0.7868,0.5,2024-06-24 10:45:19
