t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_miou,v_dice,PatchCL_weight,time
1.3226,0.0894,2.4664,0,0.847,0.9106,0.1326,0.1326,0,0.7525,0.8674,0.5,2024-06-23 20:34:49
1.3645,0.0891,2.5506,0,0.8472,0.9109,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:37:03
1.332,0.0887,2.4867,0,0.8481,0.9113,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 20:39:15
1.255,0.089,2.332,0,0.8479,0.911,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:41:29
1.3504,0.0889,2.5229,0,0.8478,0.9111,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:43:44
1.4632,0.0887,2.7489,0,0.8479,0.9113,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:46:01
1.4239,0.0893,2.6692,0,0.8469,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:48:15
1.4612,0.0887,2.745,0,0.8476,0.9113,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:50:28
1.4039,0.0893,2.6292,0,0.8469,0.9107,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 20:52:42
1.4532,0.089,2.7284,0,0.8467,0.911,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:54:57
1.4768,0.0886,2.7764,0,0.8482,0.9114,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:57:05
1.5213,0.0887,2.8652,0,0.8482,0.9113,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 20:59:18
1.5344,0.0894,2.8902,0,0.8475,0.9106,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:01:24
1.4861,0.0886,2.795,0,0.8484,0.9114,0.1326,0.1326,0,0.7525,0.8674,0.5,2024-06-23 21:03:36
1.3976,0.0895,2.6161,0,0.8473,0.9105,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:05:39
1.3172,0.0884,2.4575,0,0.8484,0.9116,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:07:46
1.2115,0.0891,2.2449,0,0.8476,0.9109,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 21:09:51
1.2249,0.0886,2.2726,0,0.8483,0.9114,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:12:00
1.2154,0.0892,2.2524,0,0.8475,0.9108,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 21:14:06
1.1608,0.0889,2.1439,0,0.8472,0.9111,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:16:12
1.1193,0.0892,2.0602,0,0.8468,0.9108,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 21:18:18
0.9703,0.089,1.7626,0,0.8476,0.911,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 21:20:24
0.882,0.0886,1.5867,0,0.848,0.9114,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 21:22:29
0.8455,0.0886,1.5138,0,0.8481,0.9114,0.1326,0.1326,0,0.7525,0.8674,0.5,2024-06-23 21:24:37
0.8289,0.0887,1.4804,0,0.8481,0.9113,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:26:43
0.8219,0.0892,1.4653,0,0.8476,0.9108,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 21:28:56
0.8309,0.0893,1.4832,0,0.847,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:31:10
0.8125,0.089,1.4469,0,0.8473,0.911,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 21:33:23
0.8355,0.0887,1.4935,0,0.848,0.9113,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 21:35:30
0.7911,0.0889,1.4043,0,0.8476,0.9111,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 21:37:41
0.7461,0.089,1.3142,0,0.8476,0.911,0.1326,0.1326,0,0.7525,0.8674,0.5,2024-06-23 21:39:46
0.8722,0.0894,1.5657,0,0.8472,0.9106,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 21:41:58
1.0308,0.0895,1.8826,0,0.8466,0.9105,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 21:44:10
1.0701,0.0892,1.9618,0,0.8477,0.9108,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 21:46:23
