t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
0.7319,0.044,1.3757,0,0.9395,0.9857,0.9653,0.137,0.137,0,0,0.9158,0.9754,0.9463,0,2024-06-03 02:36:10
0.7392,0.0456,1.3872,0,0.938,0.9854,0.9641,0.1398,0.1398,0,0,0.9168,0.9754,0.947,0,2024-06-03 02:42:10
0.726,0.0456,1.3607,0,0.9376,0.9854,0.9638,0.1405,0.1405,0,0,0.9172,0.9754,0.9471,0,2024-06-03 02:48:10
0.7189,0.0447,1.3484,0,0.938,0.9854,0.9642,0.1374,0.1374,0,0,0.9159,0.9754,0.9464,0,2024-06-03 02:54:10
0.7035,0.045,1.317,0,0.9383,0.9855,0.9647,0.1379,0.1379,0,0,0.9162,0.9754,0.9465,0,2024-06-03 03:00:10
0.7179,0.0458,1.3441,0,0.9378,0.9854,0.9641,0.1381,0.1381,0,0,0.9163,0.9754,0.9465,0,2024-06-03 03:06:10
0.7175,0.0447,1.3455,0,0.9382,0.9855,0.9643,0.1394,0.1394,0,0,0.9172,0.9755,0.9471,0,2024-06-03 03:12:06
0.7154,0.0445,1.3418,0,0.9387,0.9856,0.9647,0.1383,0.1383,0,0,0.9168,0.9754,0.9468,0,2024-06-03 03:17:54
0.7199,0.0455,1.3488,0,0.9373,0.9853,0.9637,0.1391,0.1391,0,0,0.9165,0.9753,0.9467,0,2024-06-03 03:23:39
0.7178,0.0443,1.347,0,0.9384,0.9856,0.9644,0.1402,0.1402,0,0,0.9168,0.9754,0.9469,0,2024-06-03 03:29:22
0.7028,0.0441,1.3174,0,0.9389,0.9857,0.9647,0.138,0.138,0,0,0.9169,0.9755,0.947,0,2024-06-03 03:35:07
0.694,0.0445,1.299,0,0.9392,0.9856,0.9652,0.1376,0.1376,0,0,0.9162,0.9754,0.9465,0,2024-06-03 03:40:50
0.6873,0.0439,1.2868,0,0.9386,0.9857,0.9646,0.1383,0.1383,0,0,0.9165,0.9755,0.9467,0,2024-06-03 03:46:35
0.7174,0.0437,1.3474,0,0.9383,0.9857,0.9644,0.1398,0.1398,0,0,0.9169,0.9754,0.9469,0,2024-06-03 03:52:21
0.7141,0.0447,1.3388,0,0.9398,0.9857,0.9654,0.1395,0.1395,0,0,0.9168,0.9754,0.9469,0,2024-06-03 03:58:06
0.721,0.0459,1.3502,0,0.9373,0.9853,0.9637,0.1388,0.1388,0,0,0.9168,0.9755,0.9469,0,2024-06-03 04:03:51
0.7291,0.0449,1.3684,0,0.9383,0.9855,0.9644,0.1389,0.1389,0,0,0.9168,0.9755,0.9469,0,2024-06-03 04:09:36
0.7208,0.0437,1.3541,0,0.9389,0.9858,0.9646,0.1389,0.1389,0,0,0.9167,0.9754,0.9468,0,2024-06-03 04:15:20
0.7227,0.0456,1.3541,0,0.9376,0.9854,0.964,0.1376,0.1376,0,0,0.9169,0.9755,0.947,0,2024-06-03 04:21:05
0.7327,0.0458,1.3738,0,0.937,0.9852,0.9636,0.1392,0.1392,0,0,0.9166,0.9754,0.9466,0,2024-06-03 04:26:51
0.725,0.0442,1.3615,0,0.9388,0.9856,0.9648,0.1386,0.1386,0,0,0.9166,0.9754,0.9468,0,2024-06-03 04:32:35
0.7338,0.0441,1.3795,0,0.9384,0.9856,0.9647,0.1375,0.1375,0,0,0.9166,0.9755,0.9468,0,2024-06-03 04:38:19
0.7486,0.0465,1.404,0,0.9371,0.9852,0.9637,0.1379,0.1379,0,0,0.9164,0.9755,0.9466,0,2024-06-03 04:44:03
0.7456,0.0461,1.3991,0,0.9377,0.9853,0.9642,0.1369,0.1369,0,0,0.9157,0.9754,0.9462,0,2024-06-03 04:49:48
0.737,0.0451,1.3837,0,0.9376,0.9855,0.964,0.1374,0.1374,0,0,0.916,0.9754,0.9464,0,2024-06-03 04:55:33
0.7107,0.0446,1.3322,0,0.9386,0.9857,0.9645,0.138,0.138,0,0,0.9164,0.9755,0.9467,0,2024-06-03 05:01:16
0.7178,0.0453,1.345,0,0.9385,0.9854,0.9647,0.1371,0.1371,0,0,0.9164,0.9754,0.9466,0,2024-06-03 05:07:00
0.709,0.0455,1.3271,0,0.9383,0.9855,0.9645,0.1374,0.1374,0,0,0.9162,0.9754,0.9465,0,2024-06-03 05:12:45
0.6788,0.0461,1.2654,0,0.9374,0.9854,0.9639,0.139,0.139,0,0,0.9165,0.9754,0.9466,0,2024-06-03 05:18:29
0.6889,0.0443,1.2893,0,0.9387,0.9856,0.9649,0.1383,0.1383,0,0,0.9164,0.9754,0.9466,0,2024-06-03 05:24:13
0.6892,0.0455,1.2875,0,0.9377,0.9854,0.964,0.138,0.138,0,0,0.9165,0.9754,0.9467,0,2024-06-03 05:29:56
0.705,0.0452,1.3196,0,0.9386,0.9855,0.9648,0.1383,0.1383,0,0,0.9165,0.9754,0.9467,0,2024-06-03 05:35:39
0.7181,0.0457,1.3448,0,0.9377,0.9853,0.964,0.1401,0.1401,0,0,0.9173,0.9755,0.9471,0,2024-06-03 05:41:22
0.7328,0.0458,1.374,0,0.9376,0.9853,0.964,0.1387,0.1387,0,0,0.9164,0.9754,0.9466,0,2024-06-03 05:47:06
0.7584,0.0455,1.4258,0,0.9376,0.9854,0.964,0.1388,0.1388,0,0,0.9165,0.9754,0.9467,0,2024-06-03 05:52:50
0.7782,0.0441,1.4682,0,0.9389,0.9857,0.965,0.1387,0.1387,0,0,0.9171,0.9755,0.9471,0,2024-06-03 05:58:33
0.7853,0.0452,1.4801,0,0.9374,0.9855,0.964,0.1395,0.1395,0,0,0.9171,0.9755,0.9471,0,2024-06-03 06:04:17
0.807,0.0457,1.5226,0,0.9372,0.9853,0.964,0.1397,0.1397,0,0,0.9166,0.9754,0.9468,0,2024-06-03 06:10:00
0.8088,0.0449,1.5278,0,0.9384,0.9856,0.9644,0.137,0.137,0,0,0.9162,0.9754,0.9465,0,2024-06-03 06:15:44
0.7973,0.0451,1.5043,0,0.9382,0.9856,0.9642,0.1375,0.1375,0,0,0.9163,0.9754,0.9466,0,2024-06-03 06:21:29
0.7869,0.0442,1.4854,0,0.9388,0.9856,0.9646,0.1397,0.1397,0,0,0.9172,0.9755,0.9472,0,2024-06-03 06:27:13
0.773,0.0449,1.4562,0,0.9379,0.9855,0.9641,0.1369,0.1369,0,0,0.916,0.9754,0.9464,0,2024-06-03 06:32:56
0.7485,0.0456,1.4059,0,0.9375,0.9854,0.9639,0.1374,0.1374,0,0,0.9165,0.9754,0.9468,0,2024-06-03 06:38:40
0.7263,0.0433,1.3659,0,0.9392,0.9857,0.9651,0.1385,0.1385,0,0,0.9164,0.9754,0.9466,0,2024-06-03 06:44:24
0.7166,0.0427,1.3478,0,0.9395,0.9859,0.9655,0.1382,0.1382,0,0,0.9168,0.9754,0.9469,0,2024-06-03 06:50:10
0.7253,0.0446,1.3615,0,0.9384,0.9856,0.9645,0.1374,0.1374,0,0,0.9165,0.9755,0.9467,0,2024-06-03 06:55:54
0.7238,0.0447,1.3582,0,0.938,0.9855,0.9643,0.1389,0.1389,0,0,0.9165,0.9754,0.9467,0,2024-06-03 07:01:37
0.7324,0.0449,1.375,0,0.9382,0.9855,0.9643,0.1379,0.1379,0,0,0.9164,0.9754,0.9466,0,2024-06-03 07:07:21
0.7416,0.0435,1.3962,0,0.9391,0.9858,0.965,0.137,0.137,0,0,0.9163,0.9755,0.9467,0,2024-06-03 07:13:03
0.7437,0.0446,1.3981,0,0.9383,0.9856,0.9644,0.1375,0.1375,0,0,0.9158,0.9754,0.9463,0,2024-06-03 07:18:47
0.7454,0.0448,1.4014,0,0.9379,0.9856,0.964,0.1386,0.1386,0,0,0.9163,0.9754,0.9466,0,2024-06-03 07:24:30
0.7381,0.0442,1.3877,0,0.9387,0.9856,0.9648,0.1404,0.1404,0,0,0.9175,0.9755,0.9473,0,2024-06-03 07:30:13
0.7292,0.0445,1.3693,0,0.9389,0.9856,0.9647,0.1385,0.1385,0,0,0.9169,0.9755,0.947,0,2024-06-03 07:35:56
0.718,0.0465,1.3432,0,0.9375,0.9852,0.9641,0.1383,0.1383,0,0,0.9171,0.9754,0.9471,0,2024-06-03 07:41:38
0.714,0.0448,1.3383,0,0.9382,0.9855,0.9642,0.1391,0.1391,0,0,0.9167,0.9754,0.9469,0,2024-06-03 07:47:20
0.7302,0.046,1.3684,0,0.9379,0.9852,0.9644,0.1381,0.1381,0,0,0.9166,0.9754,0.9468,0,2024-06-03 07:53:04
0.7157,0.0454,1.3406,0,0.9377,0.9855,0.9639,0.1375,0.1375,0,0,0.9163,0.9755,0.9466,0,2024-06-03 07:58:46
0.7075,0.0437,1.3277,0,0.9388,0.9857,0.9648,0.138,0.138,0,0,0.9166,0.9754,0.9468,0,2024-06-03 08:04:29
0.7021,0.0447,1.3149,0,0.9384,0.9856,0.9646,0.1391,0.1391,0,0,0.9165,0.9754,0.9467,0,2024-06-03 08:10:12
0.7144,0.0448,1.3392,0,0.9383,0.9856,0.9645,0.1383,0.1383,0,0,0.9164,0.9754,0.9467,0,2024-06-03 08:15:56
0.7347,0.0448,1.3797,0,0.9385,0.9855,0.9645,0.1398,0.1398,0,0,0.9175,0.9755,0.9473,0,2024-06-03 08:21:40
0.7299,0.0445,1.3709,0,0.939,0.9856,0.965,0.1388,0.1388,0,0,0.9168,0.9754,0.9469,0,2024-06-03 08:27:22
0.7306,0.0457,1.3698,0,0.9377,0.9853,0.9642,0.1389,0.1389,0,0,0.9167,0.9754,0.9468,0,2024-06-03 08:33:04
0.7364,0.0451,1.3826,0,0.9378,0.9855,0.964,0.1389,0.1389,0,0,0.9166,0.9754,0.9468,0,2024-06-03 08:38:48
0.7439,0.0458,1.3962,0,0.938,0.9854,0.9642,0.139,0.139,0,0,0.9169,0.9755,0.9469,0,2024-06-03 08:44:30
0.7453,0.0458,1.3989,0,0.9378,0.9853,0.9642,0.1384,0.1384,0,0,0.9167,0.9755,0.9467,0,2024-06-03 08:50:13
0.7323,0.045,1.3747,0,0.938,0.9855,0.9643,0.1384,0.1384,0,0,0.9163,0.9754,0.9466,0,2024-06-03 08:55:57
0.7145,0.0447,1.3396,0,0.9395,0.9857,0.9656,0.1388,0.1388,0,0,0.9168,0.9755,0.9469,0,2024-06-03 09:01:42
0.7046,0.0449,1.3194,0,0.9385,0.9855,0.9646,0.138,0.138,0,0,0.9161,0.9753,0.9464,0,2024-06-03 09:07:27
0.6907,0.045,1.2914,0,0.9391,0.9856,0.9651,0.1386,0.1386,0,0,0.9166,0.9755,0.9467,0,2024-06-03 09:13:13
0.7014,0.0443,1.3142,0,0.938,0.9856,0.9642,0.138,0.138,0,0,0.9162,0.9754,0.9465,0,2024-06-03 09:19:00
0.7044,0.0457,1.3174,0,0.9376,0.9854,0.964,0.1378,0.1378,0,0,0.9165,0.9754,0.9467,0,2024-06-03 09:24:45
0.7115,0.0465,1.3299,0,0.9371,0.9852,0.9636,0.1379,0.1379,0,0,0.9169,0.9755,0.9469,0,2024-06-03 09:30:30
0.7025,0.045,1.3151,0,0.9376,0.9855,0.9639,0.1369,0.1369,0,0,0.9158,0.9754,0.9462,0,2024-06-03 09:36:16
0.707,0.0456,1.3227,0,0.9378,0.9854,0.9641,0.139,0.139,0,0,0.9169,0.9755,0.9469,0,2024-06-03 09:42:01
0.7028,0.0446,1.3165,0,0.9379,0.9855,0.9643,0.1389,0.1389,0,0,0.9168,0.9754,0.9469,0,2024-06-03 09:47:45
0.7002,0.0426,1.3151,0,0.9394,0.9859,0.9655,0.1376,0.1376,0,0,0.9165,0.9755,0.9467,0,2024-06-03 09:53:29
0.7092,0.0445,1.3294,0,0.938,0.9855,0.9642,0.1384,0.1384,0,0,0.9163,0.9754,0.9466,0,2024-06-03 09:59:14
0.72,0.0458,1.3483,0,0.9374,0.9853,0.9639,0.1383,0.1383,0,0,0.9164,0.9755,0.9466,0,2024-06-03 10:04:59
0.7279,0.0441,1.3676,0,0.9385,0.9856,0.9644,0.1397,0.1397,0,0,0.9174,0.9755,0.9472,0,2024-06-03 10:10:44
