t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
4.7835,0.0112,7.4567,0,0.9734,0.9943,0.9864,0.2678,0.2678,0,0,0.8081,0.9481,0.8742,0.64,2024-06-03 11:30:12
4.8622,0.0115,6.6447,0,0.9736,0.9942,0.9865,0.2502,0.2502,0,0,0.8135,0.9493,0.8788,0.73,2024-06-03 11:31:21
4.5719,0.013,6.245,0,0.9705,0.9936,0.9848,0.2783,0.2783,0,0,0.8012,0.9473,0.8657,0.73,2024-06-03 11:32:28
4.4037,0.0145,6.0126,0,0.9677,0.993,0.9834,0.2743,0.2743,0,0,0.8042,0.9463,0.8706,0.73,2024-06-03 11:33:33
4.2858,0.0156,5.8496,0,0.9657,0.9925,0.982,0.3139,0.3139,0,0,0.7967,0.9459,0.8621,0.73,2024-06-03 11:34:34
4.1247,0.0376,5.5988,0,0.9415,0.9863,0.9667,0.3392,0.3392,0,0,0.7598,0.9301,0.8311,0.73,2024-06-03 11:35:35
4.0835,0.0981,5.4595,0,0.8396,0.9615,0.8962,0.1884,0.1884,0,0,0.7607,0.927,0.8397,0.73,2024-06-03 11:36:39
3.9511,0.0963,5.2805,0,0.8273,0.9554,0.8904,0.1529,0.1529,0,0,0.7621,0.9366,0.8345,0.73,2024-06-03 11:37:45
3.9274,0.0603,5.2974,0,0.8819,0.9716,0.9313,0.1575,0.1575,0,0,0.7816,0.9422,0.8531,0.73,2024-06-03 11:38:50
3.9479,0.0449,5.3466,0,0.9057,0.9787,0.9479,0.1691,0.1691,0,0,0.7912,0.944,0.8635,0.73,2024-06-03 11:39:51
3.9521,0.0345,5.3666,0,0.9237,0.9833,0.9579,0.1764,0.1764,0,0,0.8024,0.948,0.8686,0.73,2024-06-03 11:40:56
4.5099,0.0279,5.4658,0,0.9371,0.986,0.9656,0.192,0.192,0,0,0.8024,0.9458,0.8718,0.82,2024-06-03 11:41:59
4.469,0.0247,5.4198,0,0.9453,0.9878,0.9711,0.181,0.181,0,0,0.802,0.9482,0.8681,0.82,2024-06-03 11:43:05
4.4512,0.0212,5.4024,0,0.9483,0.9893,0.9719,0.1987,0.1987,0,0,0.7988,0.9469,0.8683,0.82,2024-06-03 11:44:10
4.4488,0.0196,5.4014,0,0.9547,0.99,0.9763,0.2042,0.2042,0,0,0.8005,0.9471,0.8676,0.82,2024-06-03 11:45:15
4.4469,0.0174,5.4018,0,0.9592,0.9911,0.9787,0.2112,0.2112,0,0,0.8003,0.947,0.8672,0.82,2024-06-03 11:46:18
4.4458,0.0157,5.4026,0,0.961,0.9919,0.9787,0.2172,0.2172,0,0,0.8023,0.9475,0.8702,0.82,2024-06-03 11:47:21
4.4622,0.0147,5.4238,0,0.9648,0.9924,0.9818,0.2198,0.2198,0,0,0.8022,0.9474,0.8676,0.82,2024-06-03 11:48:23
4.488,0.0142,5.4558,0,0.9659,0.9927,0.9821,0.2259,0.2259,0,0,0.8039,0.9473,0.8711,0.82,2024-06-03 11:49:25
4.5014,0.0138,5.4727,0,0.9683,0.9929,0.9837,0.2308,0.2308,0,0,0.8024,0.9476,0.8696,0.82,2024-06-03 11:50:34
4.5114,0.0131,5.4857,0,0.9688,0.9933,0.9839,0.2322,0.2322,0,0,0.8039,0.9474,0.871,0.82,2024-06-03 11:51:36
5.0114,0.0128,5.493,0,0.9696,0.9935,0.9844,0.2428,0.2428,0,0,0.8031,0.9474,0.8704,0.91,2024-06-03 11:52:38
5.019,0.0133,5.5008,0,0.9689,0.9933,0.9839,0.246,0.246,0,0,0.8005,0.947,0.8661,0.91,2024-06-03 11:53:40
5.0205,0.0136,5.5021,0,0.9696,0.9932,0.9844,0.2506,0.2506,0,0,0.7992,0.9459,0.8673,0.91,2024-06-03 11:54:41
5.0236,0.0147,5.5042,0,0.9663,0.9928,0.9825,0.2353,0.2353,0,0,0.8035,0.9473,0.8695,0.91,2024-06-03 11:55:44
5.0238,0.0148,5.5044,0,0.966,0.9928,0.9821,0.2306,0.2306,0,0,0.8058,0.9467,0.8744,0.91,2024-06-03 11:56:45
5.0258,0.0156,5.5057,0,0.9646,0.9924,0.9815,0.2387,0.2387,0,0,0.7953,0.9458,0.8632,0.91,2024-06-03 11:57:45
5.0322,0.0171,5.5111,0,0.9626,0.9917,0.9806,0.2508,0.2508,0,0,0.7908,0.9431,0.8622,0.91,2024-06-03 11:58:47
5.0439,0.0222,5.5183,0,0.9533,0.99,0.9754,0.27,0.27,0,0,0.7862,0.9422,0.8545,0.91,2024-06-03 11:59:48
5.0621,0.0334,5.526,0,0.9353,0.9856,0.9643,0.2653,0.2653,0,0,0.7336,0.9324,0.8028,0.91,2024-06-03 12:00:48
5.076,0.043,5.5308,0,0.9187,0.9809,0.9545,0.1976,0.1976,0,0,0.7749,0.9374,0.8423,0.91,2024-06-03 12:01:53
5.5746,0.0403,5.5343,0,0.9160,0.9808,0.9520,0.2180,0.2180,0,0,0.7563,0.9312,0.8276,0.9999999999999999,2024-06-03 12:02:55
