t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
1.2005,0.0136,2.3738,0,0.9711,0.9936,0.9852,0.2832,0.2832,0,0,0.8107,0.9461,0.8734,0.5,2024-06-07 05:07:35
1.1894,0.0132,2.3524,0,0.972,0.9938,0.9856,0.3083,0.3083,0,0,0.8014,0.9439,0.866,0.5,2024-06-07 05:12:07
1.1854,0.013,2.3449,0,0.9718,0.9938,0.9855,0.2872,0.2872,0,0,0.8093,0.9467,0.8722,0.5,2024-06-07 05:16:51
1.1839,0.0125,2.3429,0,0.9734,0.9941,0.9864,0.2843,0.2843,0,0,0.8112,0.9464,0.8741,0.5,2024-06-07 05:21:30
1.1801,0.0123,2.3356,0,0.9733,0.9941,0.9863,0.2952,0.2952,0,0,0.8066,0.9445,0.8703,0.5,2024-06-07 05:26:08
1.1789,0.0127,2.3324,0,0.9725,0.994,0.9859,0.2905,0.2905,0,0,0.8135,0.9464,0.8756,0.5,2024-06-07 05:30:46
1.17,0.0125,2.3149,0,0.9728,0.9941,0.986,0.2923,0.2923,0,0,0.8119,0.9473,0.8744,0.5,2024-06-07 05:35:27
1.1662,0.0124,2.3075,0,0.9736,0.9941,0.9865,0.2902,0.2902,0,0,0.8124,0.9463,0.8755,0.5,2024-06-07 05:40:11
1.1567,0.0123,2.2888,0,0.9734,0.9942,0.9864,0.296,0.296,0,0,0.8092,0.9462,0.8721,0.5,2024-06-07 05:44:46
1.1489,0.0118,2.2742,0,0.9749,0.9944,0.9872,0.301,0.301,0,0,0.8094,0.9455,0.8742,0.5,2024-06-07 05:49:31
1.1413,0.0116,2.2595,0,0.9752,0.9945,0.9873,0.2996,0.2996,0,0,0.8105,0.9464,0.8738,0.5,2024-06-07 05:54:10
1.1345,0.0115,2.246,0,0.9757,0.9945,0.9876,0.2895,0.2895,0,0,0.8139,0.9468,0.876,0.5,2024-06-07 05:58:46
1.135,0.0113,2.2474,0,0.9755,0.9946,0.9875,0.2914,0.2914,0,0,0.8129,0.9462,0.8752,0.5,2024-06-07 06:03:25
1.1329,0.0111,2.2437,0,0.9763,0.9947,0.9879,0.3039,0.3039,0,0,0.8123,0.946,0.8763,0.5,2024-06-07 06:08:05
1.1238,0.0107,2.2263,0,0.9766,0.9949,0.9881,0.3027,0.3027,0,0,0.8116,0.9457,0.8752,0.5,2024-06-07 06:12:38
1.1216,0.0108,2.2216,0,0.9766,0.9949,0.9881,0.3051,0.3051,0,0,0.8104,0.946,0.8727,0.5,2024-06-07 06:17:11
1.117,0.011,2.212,0,0.9765,0.9948,0.988,0.3028,0.3028,0,0,0.8147,0.9466,0.8773,0.5,2024-06-07 06:21:46
1.1127,0.0108,2.2038,0,0.9768,0.9949,0.9882,0.2966,0.2966,0,0,0.8157,0.9471,0.8775,0.5,2024-06-07 06:26:16
1.1079,0.0105,2.1947,0,0.9771,0.995,0.9883,0.2972,0.2972,0,0,0.8172,0.9466,0.8793,0.5,2024-06-07 06:30:47
1.1012,0.0105,2.1814,0,0.9772,0.995,0.9884,0.3047,0.3047,0,0,0.8131,0.946,0.8755,0.5,2024-06-07 06:35:19
1.0965,0.0102,2.1727,0,0.9781,0.9952,0.9889,0.3015,0.3015,0,0,0.8157,0.9469,0.8788,0.5,2024-06-07 06:39:49
1.092,0.0099,2.1641,0,0.978,0.9953,0.9888,0.2984,0.2984,0,0,0.819,0.9473,0.8812,0.5,2024-06-07 06:44:19
1.0949,0.0101,2.1696,0,0.9789,0.9952,0.9893,0.305,0.305,0,0,0.8153,0.9474,0.8787,0.5,2024-06-07 06:48:52
1.0942,0.0106,2.1672,0,0.9766,0.995,0.988,0.303,0.303,0,0,0.8207,0.9472,0.8829,0.5,2024-06-07 06:53:25
1.6445,0.0109,3.2672,0,0.9772,0.9949,0.9884,0.3047,0.3047,0,0,0.8184,0.9473,0.8818,0.5,2024-06-07 06:57:54
1.589,0.0115,3.1552,0,0.976,0.9947,0.9877,0.2931,0.2931,0,0,0.8183,0.9479,0.8817,0.5,2024-06-07 07:02:27
1.5584,0.0109,3.095,0,0.9769,0.9949,0.9882,0.2927,0.2927,0,0,0.8164,0.9472,0.8812,0.5,2024-06-07 07:06:57
1.5514,0.0109,3.0811,0,0.9772,0.9949,0.9884,0.3042,0.3042,0,0,0.8156,0.947,0.8783,0.5,2024-06-07 07:11:28
1.559,0.0105,3.0969,0,0.9774,0.995,0.9885,0.3056,0.3056,0,0,0.8159,0.9472,0.8782,0.5,2024-06-07 07:15:58
1.5481,0.0098,3.0766,0,0.9788,0.9954,0.9892,0.3052,0.3052,0,0,0.8216,0.9482,0.8814,0.5,2024-06-07 07:20:27
1.5465,0.0096,3.0738,0,0.9795,0.9955,0.9896,0.3091,0.3091,0,0,0.8169,0.9478,0.8782,0.5,2024-06-07 07:24:56
1.5316,0.0095,3.0442,0,0.9794,0.9955,0.9895,0.2985,0.2985,0,0,0.8218,0.9485,0.8837,0.5,2024-06-07 07:29:27
1.5302,0.0094,3.0416,0,0.9798,0.9956,0.9897,0.3161,0.3161,0,0,0.8169,0.9478,0.8785,0.5,2024-06-07 07:33:56
1.5283,0.0096,3.0373,0,0.979,0.9955,0.9893,0.3173,0.3173,0,0,0.8174,0.9481,0.879,0.5,2024-06-07 07:38:30
1.5147,0.0096,3.0101,0,0.9795,0.9954,0.9896,0.3177,0.3177,0,0,0.8174,0.9481,0.8781,0.5,2024-06-07 07:43:03
1.4858,0.0098,2.952,0,0.9795,0.9954,0.9896,0.3194,0.3194,0,0,0.8194,0.9484,0.881,0.5,2024-06-07 07:47:33
1.4719,0.01,2.9238,0,0.9783,0.9953,0.989,0.3247,0.3247,0,0,0.8188,0.9477,0.8794,0.5,2024-06-07 07:52:04
1.4816,0.0097,2.9437,0,0.9793,0.9954,0.9895,0.3172,0.3172,0,0,0.8211,0.9477,0.8828,0.5,2024-06-07 07:56:35
1.4939,0.0095,2.9689,0,0.9798,0.9955,0.9897,0.3252,0.3252,0,0,0.8193,0.9472,0.8813,0.5,2024-06-07 08:01:06
1.4904,0.0092,2.9624,0,0.9801,0.9957,0.9899,0.3311,0.3311,0,0,0.8179,0.9471,0.8808,0.5,2024-06-07 08:05:34
1.4825,0.0087,2.9476,0,0.9811,0.9959,0.9904,0.3165,0.3165,0,0,0.8223,0.9488,0.8833,0.5,2024-06-07 08:10:01
1.4724,0.0089,2.9269,0,0.9807,0.9958,0.9902,0.3291,0.3291,0,0,0.8227,0.948,0.8828,0.5,2024-06-07 08:14:33
1.4728,0.0091,2.9276,0,0.9807,0.9957,0.9902,0.3448,0.3448,0,0,0.815,0.946,0.8766,0.5,2024-06-07 08:19:01
1.4799,0.0089,2.9419,0,0.9806,0.9958,0.9901,0.3296,0.3296,0,0,0.8232,0.9484,0.8827,0.5,2024-06-07 08:23:26
1.4747,0.0087,2.932,0,0.9812,0.9959,0.9905,0.3439,0.3439,0,0,0.8176,0.9477,0.8785,0.5,2024-06-07 08:27:56
1.4671,0.009,2.9162,0,0.9804,0.9958,0.9901,0.3309,0.3309,0,0,0.8207,0.9488,0.8811,0.5,2024-06-07 08:32:23
1.4621,0.0088,2.9065,0,0.9811,0.9958,0.9904,0.3374,0.3374,0,0,0.8181,0.9478,0.8794,0.5,2024-06-07 08:36:56
1.4494,0.0092,2.8802,0,0.9801,0.9956,0.9899,0.3279,0.3279,0,0,0.8214,0.9478,0.8825,0.5,2024-06-07 08:41:26
1.4567,0.0092,2.895,0,0.9807,0.9957,0.9902,0.3283,0.3283,0,0,0.823,0.9482,0.8846,0.5,2024-06-07 08:45:58
1.4536,0.0092,2.8888,0,0.9802,0.9957,0.9899,0.3223,0.3223,0,0,0.8251,0.9486,0.887,0.5,2024-06-07 08:50:25
1.4966,0.0090,2.9753,0,0.9807,0.9958,0.9902,0.3342,0.3342,0,0,0.8208,0.9475,0.8833,0.5,2024-06-07 08:54:52
