t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
0.1939,0.0241,1.6975,0,0.9516,0.9889,0.9747,0.2372,0.2372,0,0,0.8039,0.9455,0.8703,0.1,2024-06-07 01:23:37
0.1687,0.0212,1.4755,0,0.9568,0.9901,0.9776,0.2457,0.2457,0,0,0.8052,0.9465,0.8711,0.1,2024-06-07 01:23:53
0.1482,0.0207,1.275,0,0.958,0.9904,0.9782,0.2438,0.2438,0,0,0.8041,0.9453,0.8713,0.1,2024-06-07 01:24:08
0.1319,0.0212,1.1075,0,0.9578,0.9902,0.9781,0.2644,0.2644,0,0,0.7943,0.9432,0.8637,0.1,2024-06-07 01:24:24
0.1158,0.0203,0.9547,0,0.9597,0.9906,0.9791,0.2613,0.2613,0,0,0.8022,0.9439,0.8682,0.1,2024-06-07 01:24:40
0.1075,0.0219,0.856,0,0.9551,0.99,0.9765,0.2487,0.2487,0,0,0.7991,0.9426,0.8657,0.1,2024-06-07 01:24:56
0.0977,0.0209,0.7684,0,0.9586,0.9903,0.9785,0.2489,0.2489,0,0,0.7955,0.9416,0.864,0.1,2024-06-07 01:25:11
0.089,0.019,0.6994,0,0.961,0.9911,0.9798,0.2531,0.2531,0,0,0.8024,0.9453,0.8681,0.1,2024-06-07 01:25:27
0.0823,0.0189,0.6344,0,0.9611,0.9912,0.9799,0.2684,0.2684,0,0,0.7994,0.9437,0.8669,0.1,2024-06-07 01:25:43
0.0754,0.0176,0.5782,0,0.963,0.9918,0.9809,0.2739,0.2739,0,0,0.8,0.9435,0.8675,0.1,2024-06-07 01:25:58
0.0685,0.0163,0.5219,0,0.9669,0.9923,0.983,0.269,0.269,0,0,0.8059,0.9466,0.8722,0.1,2024-06-07 01:26:14
0.0616,0.0155,0.4613,0,0.9679,0.9928,0.9835,0.2709,0.2709,0,0,0.8091,0.9461,0.8739,0.1,2024-06-07 01:26:30
0.0547,0.0155,0.392,0,0.9683,0.9927,0.9837,0.285,0.285,0,0,0.8045,0.9446,0.8695,0.1,2024-06-07 01:26:45
0.0463,0.0157,0.3056,0,0.9683,0.9927,0.9837,0.2813,0.2813,0,0,0.8065,0.9445,0.8722,0.1,2024-06-07 01:27:01
0.0367,0.0151,0.2159,0,0.9686,0.9929,0.9839,0.2866,0.2866,0,0,0.8048,0.9444,0.8708,0.1,2024-06-07 01:27:17
0.0344,0.0146,0.1979,0,0.9701,0.9931,0.9846,0.3023,0.3023,0,0,0.7986,0.9429,0.8652,0.1,2024-06-07 01:27:32
0.0346,0.0152,0.1941,0,0.9681,0.9929,0.9836,0.2953,0.2953,0,0,0.8,0.9418,0.8681,0.1,2024-06-07 01:27:48
0.0342,0.0152,0.1905,0,0.9695,0.9929,0.9843,0.2863,0.2863,0,0,0.8067,0.9449,0.8713,0.1,2024-06-07 01:28:04
0.0324,0.0138,0.1862,0,0.9709,0.9935,0.9851,0.2888,0.2888,0,0,0.8069,0.946,0.8723,0.1,2024-06-07 01:28:19
0.0319,0.0138,0.1815,0,0.971,0.9935,0.9851,0.3154,0.3154,0,0,0.8007,0.9438,0.8668,0.1,2024-06-07 01:28:35
0.031,0.0135,0.1745,0,0.9716,0.9936,0.9854,0.2983,0.2983,0,0,0.8063,0.946,0.8725,0.1,2024-06-07 01:28:51
0.0302,0.0135,0.1672,0,0.9716,0.9937,0.9854,0.2977,0.2977,0,0,0.8082,0.945,0.8752,0.1,2024-06-07 01:29:06
0.0292,0.0133,0.1593,0,0.9732,0.9937,0.9863,0.3052,0.3052,0,0,0.806,0.9468,0.8721,0.1,2024-06-07 01:29:22
0.0281,0.0128,0.1526,0,0.9729,0.994,0.9861,0.3045,0.3045,0,0,0.8046,0.944,0.8714,0.1,2024-06-07 01:29:38
0.028,0.0131,0.1493,0,0.9731,0.9939,0.9862,0.3014,0.3014,0,0,0.8066,0.9456,0.8731,0.1,2024-06-07 01:29:54
0.0271,0.013,0.1414,0,0.9726,0.9939,0.9859,0.3132,0.3132,0,0,0.8034,0.9438,0.8696,0.1,2024-06-07 01:30:09
0.0269,0.0134,0.1351,0,0.9721,0.9937,0.9857,0.299,0.299,0,0,0.8085,0.9462,0.8742,0.1,2024-06-07 01:30:25
0.0261,0.0131,0.1302,0,0.9732,0.9938,0.9863,0.3181,0.3181,0,0,0.8026,0.9435,0.8692,0.1,2024-06-07 01:30:41
0.0252,0.0126,0.1261,0,0.9737,0.994,0.9865,0.2989,0.2989,0,0,0.8086,0.9446,0.8751,0.1,2024-06-07 01:30:56
0.0248,0.0125,0.1231,0,0.9735,0.9941,0.9864,0.3175,0.3175,0,0,0.8038,0.9435,0.8711,0.1,2024-06-07 01:31:12
0.026,0.0125,0.1349,0,0.9737,0.9941,0.9866,0.3218,0.3218,0,0,0.8025,0.9434,0.8689,0.1,2024-06-07 01:31:28
0.0234,0.012,0.1143,0,0.975,0.9943,0.9872,0.3133,0.3133,0,0,0.8065,0.9438,0.8732,0.1,2024-06-07 01:31:43
0.0227,0.0116,0.1115,0,0.9757,0.9945,0.9876,0.3375,0.3375,0,0,0.8013,0.9419,0.8688,0.1,2024-06-07 01:31:59
0.0597,0.0152,0.4452,0,0.9697,0.9934,0.9844,0.2963,0.2963,0,0,0.7838,0.9361,0.8567,0.1,2024-06-07 01:32:15
0.1654,0.1137,0.5164,0,0.8524,0.9607,0.9082,0.1731,0.1731,0,0,0.7699,0.9291,0.8495,0.1,2024-06-07 01:32:30
0.1516,0.1063,0.4528,0,0.8252,0.9535,0.8892,0.1653,0.1653,0,0,0.7511,0.9328,0.8292,0.1,2024-06-07 01:32:46
0.1375,0.0944,0.4311,0,0.829,0.9576,0.8914,0.1987,0.1987,0,0,0.7418,0.9251,0.8234,0.1,2024-06-07 01:33:02
0.1087,0.0677,0.4101,0,0.8722,0.9692,0.9251,0.2047,0.2047,0,0,0.764,0.9307,0.8385,0.1,2024-06-07 01:33:17
0.0899,0.0521,0.3777,0,0.9006,0.9759,0.9445,0.174,0.174,0,0,0.7805,0.9383,0.8541,0.1,2024-06-07 01:33:33
0.0799,0.0443,0.3555,0,0.9144,0.98,0.9524,0.2223,0.2223,0,0,0.7657,0.935,0.8385,0.1,2024-06-07 01:33:49
0.0836,0.0398,0.4381,0,0.9238,0.9818,0.9589,0.202,0.202,0,0,0.781,0.9381,0.8558,0.1,2024-06-07 01:34:04
0.0777,0.038,0.3972,0,0.9256,0.9825,0.96,0.1993,0.1993,0,0,0.7785,0.9383,0.8533,0.1,2024-06-07 01:34:20
0.082,0.037,0.4498,0,0.9279,0.983,0.9614,0.224,0.224,0,0,0.7719,0.9363,0.8449,0.1,2024-06-07 01:34:36
0.0707,0.0306,0.4014,0,0.9376,0.9857,0.9669,0.2097,0.2097,0,0,0.7861,0.9397,0.8579,0.1,2024-06-07 01:34:52
0.0696,0.0277,0.4194,0,0.9429,0.987,0.9698,0.2253,0.2253,0,0,0.7879,0.9384,0.8611,0.1,2024-06-07 01:35:07
0.0663,0.0249,0.4133,0,0.9493,0.9883,0.9735,0.2344,0.2344,0,0,0.7849,0.9393,0.8563,0.1,2024-06-07 01:35:23
0.0615,0.0225,0.3896,0,0.9538,0.9894,0.9759,0.2442,0.2442,0,0,0.783,0.9389,0.856,0.1,2024-06-07 01:35:38
0.0593,0.0207,0.3865,0,0.957,0.9902,0.9777,0.2577,0.2577,0,0,0.7833,0.939,0.855,0.1,2024-06-07 01:35:54
0.0569,0.0191,0.378,0,0.9607,0.9909,0.9796,0.2557,0.2557,0,0,0.7898,0.9399,0.8623,0.1,2024-06-07 01:36:10
0.0573,0.0186,0.3873,0,0.9613,0.9912,0.9799,0.2678,0.2678,0,0,0.787,0.9392,0.8599,0.1,2024-06-07 01:36:25
0.0571,0.0172,0.3989,0,0.9634,0.9919,0.9811,0.2682,0.2682,0,0,0.7864,0.9393,0.8589,0.1,2024-06-07 01:36:41
0.0566,0.0161,0.4049,0,0.9657,0.9923,0.9823,0.2827,0.2827,0,0,0.7879,0.9393,0.8596,0.1,2024-06-07 01:36:57
0.0568,0.0157,0.411,0,0.9665,0.9926,0.9827,0.2855,0.2855,0,0,0.7933,0.94,0.8661,0.1,2024-06-07 01:37:12
0.0539,0.0147,0.3917,0,0.9692,0.993,0.9842,0.2864,0.2864,0,0,0.7925,0.9397,0.8649,0.1,2024-06-07 01:37:28
0.0521,0.0148,0.3726,0,0.9694,0.993,0.9843,0.2908,0.2908,0,0,0.7927,0.941,0.865,0.1,2024-06-07 01:37:44
0.0519,0.0144,0.3742,0,0.9691,0.9931,0.9841,0.2953,0.2953,0,0,0.7925,0.9401,0.865,0.1,2024-06-07 01:37:59
0.0506,0.0151,0.355,0,0.9685,0.9929,0.9838,0.2969,0.2969,0,0,0.789,0.9396,0.8621,0.1,2024-06-07 01:38:15
0.0463,0.0143,0.3198,0,0.9702,0.9932,0.9847,0.3069,0.3069,0,0,0.7896,0.9385,0.8624,0.1,2024-06-07 01:38:30
0.0421,0.0148,0.2738,0,0.9685,0.993,0.9838,0.2953,0.2953,0,0,0.7956,0.9406,0.8674,0.1,2024-06-07 01:38:46
0.0365,0.0142,0.2229,0,0.9699,0.9932,0.9845,0.303,0.303,0,0,0.7884,0.9377,0.8623,0.1,2024-06-07 01:39:02
0.0308,0.014,0.1677,0,0.9701,0.9933,0.9846,0.2999,0.2999,0,0,0.7909,0.9384,0.8641,0.1,2024-06-07 01:39:17
0.0274,0.0136,0.1386,0,0.971,0.9935,0.9851,0.2978,0.2978,0,0,0.7933,0.9397,0.8657,0.1,2024-06-07 01:39:33
0.0261,0.0132,0.1287,0,0.9722,0.9937,0.9857,0.3041,0.3041,0,0,0.7929,0.9403,0.8656,0.1,2024-06-07 01:39:49
0.0259,0.0129,0.1301,0,0.9724,0.9938,0.9859,0.3068,0.3068,0,0,0.792,0.9389,0.8646,0.1,2024-06-07 01:40:04
0.026,0.0126,0.1344,0,0.9736,0.994,0.9865,0.3109,0.3109,0,0,0.7939,0.9396,0.866,0.1,2024-06-07 01:40:20
0.0256,0.0121,0.1349,0,0.9737,0.9942,0.9866,0.3093,0.3093,0,0,0.7944,0.94,0.867,0.1,2024-06-07 01:40:36
0.025,0.0117,0.1323,0,0.9753,0.9943,0.9874,0.3231,0.3231,0,0,0.7927,0.9397,0.8647,0.1,2024-06-07 01:40:51
0.0245,0.0116,0.1288,0,0.9748,0.9944,0.9871,0.3159,0.3159,0,0,0.7921,0.9392,0.865,0.1,2024-06-07 01:41:07
0.024,0.0112,0.1283,0,0.9762,0.9946,0.9879,0.3294,0.3294,0,0,0.791,0.9374,0.8636,0.1,2024-06-07 01:41:23
0.0237,0.0113,0.1242,0,0.9761,0.9946,0.9878,0.3145,0.3145,0,0,0.7938,0.9403,0.8659,0.1,2024-06-07 01:41:38
0.0237,0.0115,0.1223,0,0.9755,0.9945,0.9875,0.3255,0.3255,0,0,0.7954,0.9395,0.867,0.1,2024-06-07 01:41:54
0.0230,0.0110,0.1202,0,0.9765,0.9947,0.9880,0.3203,0.3203,0,0,0.7939,0.9389,0.8664,0.1,2024-06-07 01:42:09
