t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
1.356,0.0535,2.605,0,0.9116,0.9781,0.9505,0.1841,0.1841,0,0,0.7775,0.9431,0.8512,0.5,2024-06-07 01:22:47
1.2639,0.0437,2.4404,0,0.9149,0.9806,0.9535,0.1746,0.1746,0,0,0.7904,0.9487,0.8632,0.5,2024-06-07 01:23:03
1.1701,0.0368,2.2667,0,0.9265,0.9832,0.9595,0.2006,0.2006,0,0,0.7757,0.9456,0.851,0.5,2024-06-07 01:23:19
1.0752,0.0306,2.0893,0,0.9333,0.9858,0.9634,0.1861,0.1861,0,0,0.7935,0.9481,0.866,0.5,2024-06-07 01:23:35
0.9811,0.0267,1.9087,0,0.9445,0.9876,0.9707,0.2135,0.2135,0,0,0.7858,0.9464,0.8596,0.5,2024-06-07 01:23:51
0.8927,0.0237,1.738,0,0.9501,0.9889,0.9738,0.2224,0.2224,0,0,0.7893,0.9466,0.8632,0.5,2024-06-07 01:24:07
0.7989,0.0225,1.5529,0,0.952,0.9895,0.9748,0.2255,0.2255,0,0,0.7881,0.9474,0.8618,0.5,2024-06-07 01:24:23
0.7148,0.0217,1.3863,0,0.9531,0.9899,0.9755,0.2145,0.2145,0,0,0.799,0.9479,0.8713,0.5,2024-06-07 01:24:38
0.6437,0.0228,1.242,0,0.954,0.9895,0.976,0.2294,0.2294,0,0,0.7921,0.9465,0.8667,0.5,2024-06-07 01:24:54
0.5814,0.0215,1.1197,0,0.9555,0.99,0.9767,0.2156,0.2156,0,0,0.7986,0.9488,0.8716,0.5,2024-06-07 01:25:10
0.5305,0.0209,1.0193,0,0.9547,0.9903,0.9761,0.215,0.215,0,0,0.7976,0.9487,0.8697,0.5,2024-06-07 01:25:27
0.4828,0.0186,0.9283,0,0.9578,0.9912,0.9776,0.2116,0.2116,0,0,0.8052,0.9501,0.8766,0.5,2024-06-07 01:25:43
0.4407,0.0186,0.8442,0,0.9606,0.9913,0.9795,0.2309,0.2309,0,0,0.7962,0.9487,0.8687,0.5,2024-06-07 01:25:58
0.4005,0.0183,0.7644,0,0.9604,0.9915,0.9794,0.2175,0.2175,0,0,0.8052,0.9501,0.8762,0.5,2024-06-07 01:26:14
0.3612,0.0183,0.6856,0,0.9603,0.9915,0.9792,0.2197,0.2197,0,0,0.8055,0.9485,0.8769,0.5,2024-06-07 01:26:30
0.3992,0.0297,0.7391,0,0.9477,0.9877,0.9723,0.2553,0.2553,0,0,0.7359,0.9339,0.8103,0.5,2024-06-07 01:26:46
0.377,0.0693,0.6155,0,0.8887,0.9732,0.9346,0.1643,0.1643,0,0,0.7613,0.9363,0.8405,0.5,2024-06-07 01:27:02
0.2547,0.0616,0.3863,0,0.883,0.9728,0.9296,0.1861,0.1861,0,0,0.7292,0.9333,0.8034,0.5,2024-06-07 01:27:18
0.1712,0.0462,0.25,0,0.9097,0.9791,0.9498,0.1928,0.1928,0,0,0.7683,0.94,0.842,0.5,2024-06-07 01:27:34
0.1402,0.0368,0.207,0,0.9257,0.9833,0.9591,0.2095,0.2095,0,0,0.7599,0.9412,0.8313,0.5,2024-06-07 01:27:50
0.1288,0.0279,0.2018,0,0.9413,0.987,0.969,0.1969,0.1969,0,0,0.7745,0.9451,0.8491,0.5,2024-06-07 01:28:06
0.1304,0.0229,0.2151,0,0.9494,0.9893,0.9725,0.2043,0.2043,0,0,0.7833,0.9467,0.8588,0.5,2024-06-07 01:28:22
0.1174,0.0202,0.1944,0,0.9577,0.9906,0.978,0.2141,0.2141,0,0,0.7867,0.9471,0.862,0.5,2024-06-07 01:28:38
0.1124,0.0178,0.1892,0,0.9612,0.9916,0.9797,0.2409,0.2409,0,0,0.7741,0.9451,0.8489,0.5,2024-06-07 01:28:53
0.1102,0.0176,0.1852,0,0.9616,0.9917,0.9801,0.2482,0.2482,0,0,0.7748,0.9447,0.85,0.5,2024-06-07 01:29:09
0.1072,0.0168,0.1806,0,0.9647,0.9921,0.9818,0.2467,0.2467,0,0,0.7791,0.946,0.8536,0.5,2024-06-07 01:29:25
0.1036,0.0163,0.1747,0,0.9648,0.9924,0.9818,0.2487,0.2487,0,0,0.7763,0.9447,0.8513,0.5,2024-06-07 01:29:41
0.1004,0.0158,0.1692,0,0.9665,0.9926,0.9827,0.2513,0.2513,0,0,0.7801,0.946,0.8563,0.5,2024-06-07 01:29:57
0.1058,0.0157,0.1803,0,0.9659,0.9926,0.9824,0.2516,0.2516,0,0,0.7826,0.9461,0.8578,0.5,2024-06-07 01:30:13
0.0948,0.0156,0.1584,0,0.9668,0.9927,0.9829,0.2496,0.2496,0,0,0.7811,0.946,0.8571,0.5,2024-06-07 01:30:29
0.0914,0.0151,0.1526,0,0.9668,0.9929,0.9827,0.2618,0.2618,0,0,0.7838,0.9466,0.8595,0.5,2024-06-07 01:30:45
0.0887,0.0154,0.1465,0,0.9676,0.9928,0.9833,0.2581,0.2581,0,0,0.7787,0.9457,0.8549,0.5,2024-06-07 01:31:01
0.0927,0.0155,0.1545,0,0.9664,0.9928,0.9826,0.2615,0.2615,0,0,0.7768,0.9444,0.8508,0.5,2024-06-07 01:31:16
0.109,0.0224,0.1732,0,0.9576,0.9904,0.9779,0.2788,0.2788,0,0,0.7651,0.9394,0.8456,0.5,2024-06-07 01:31:32
0.1825,0.054,0.257,0,0.9189,0.9802,0.9544,0.2963,0.2963,0,0,0.7005,0.9298,0.7674,0.5,2024-06-07 01:31:48
0.1348,0.0702,0.1293,0,0.8811,0.9707,0.9274,0.1701,0.1701,0,0,0.7729,0.9377,0.8512,0.5,2024-06-07 01:32:04
0.1079,0.0486,0.1186,0,0.91,0.9785,0.9496,0.1892,0.1892,0,0,0.7476,0.9391,0.8203,0.5,2024-06-07 01:32:20
0.0922,0.0352,0.114,0,0.9281,0.984,0.9603,0.169,0.169,0,0,0.7782,0.9466,0.8515,0.5,2024-06-07 01:32:36
0.0875,0.0271,0.1208,0,0.941,0.9874,0.9684,0.1813,0.1813,0,0,0.7773,0.9464,0.8503,0.5,2024-06-07 01:32:52
0.0741,0.0226,0.1031,0,0.9529,0.9895,0.9754,0.208,0.208,0,0,0.7701,0.9454,0.8437,0.5,2024-06-07 01:33:08
0.0689,0.0189,0.1,0,0.9589,0.9911,0.9786,0.2027,0.2027,0,0,0.7855,0.9479,0.8586,0.5,2024-06-07 01:33:24
0.0663,0.017,0.0986,0,0.9625,0.992,0.9796,0.2247,0.2247,0,0,0.779,0.9463,0.8526,0.5,2024-06-07 01:33:40
0.0642,0.0154,0.0976,0,0.9668,0.9927,0.9829,0.2398,0.2398,0,0,0.7745,0.9457,0.8486,0.5,2024-06-07 01:33:55
0.0638,0.0153,0.0969,0,0.966,0.9928,0.9824,0.2328,0.2328,0,0,0.7857,0.9472,0.859,0.5,2024-06-07 01:34:11
0.0627,0.0145,0.0965,0,0.9679,0.9932,0.9834,0.2372,0.2372,0,0,0.7855,0.9475,0.8595,0.5,2024-06-07 01:34:27
0.0628,0.0148,0.096,0,0.9686,0.9931,0.9839,0.2502,0.2502,0,0,0.7784,0.9461,0.8524,0.5,2024-06-07 01:34:43
0.062,0.0142,0.0956,0,0.9689,0.9933,0.984,0.2552,0.2552,0,0,0.7759,0.9459,0.8506,0.5,2024-06-07 01:35:00
0.0611,0.0135,0.0952,0,0.9705,0.9936,0.9848,0.2544,0.2544,0,0,0.7796,0.9463,0.8553,0.5,2024-06-07 01:35:16
0.0609,0.0135,0.0948,0,0.9708,0.9936,0.985,0.2523,0.2523,0,0,0.7813,0.9466,0.8566,0.5,2024-06-07 01:35:32
0.0604,0.0132,0.0943,0,0.9711,0.9938,0.9851,0.2526,0.2526,0,0,0.78,0.9462,0.8546,0.5,2024-06-07 01:35:48
0.0596,0.0126,0.0938,0,0.9725,0.994,0.9859,0.2519,0.2519,0,0,0.7845,0.9472,0.8591,0.5,2024-06-07 01:36:03
0.0593,0.0126,0.0934,0,0.9726,0.9941,0.986,0.2503,0.2503,0,0,0.786,0.9472,0.8603,0.5,2024-06-07 01:36:19
0.0636,0.0136,0.1,0,0.9706,0.9937,0.9847,0.251,0.251,0,0,0.7832,0.9464,0.8578,0.5,2024-06-07 01:36:35
0.0589,0.0127,0.0924,0,0.9724,0.994,0.9859,0.2474,0.2474,0,0,0.7876,0.9476,0.8609,0.5,2024-06-07 01:36:51
0.0582,0.0122,0.0919,0,0.973,0.9942,0.9861,0.2682,0.2682,0,0,0.7807,0.9466,0.8553,0.5,2024-06-07 01:37:07
0.059,0.0116,0.0947,0,0.9739,0.9945,0.9866,0.2682,0.2682,0,0,0.7823,0.9469,0.8566,0.5,2024-06-07 01:37:22
0.0571,0.0115,0.091,0,0.9751,0.9945,0.9873,0.2583,0.2583,0,0,0.7862,0.9478,0.8602,0.5,2024-06-07 01:37:39
0.057,0.0117,0.0906,0,0.9747,0.9945,0.987,0.2673,0.2673,0,0,0.782,0.9464,0.857,0.5,2024-06-07 01:37:55
0.0564,0.0113,0.0903,0,0.9752,0.9947,0.9873,0.2698,0.2698,0,0,0.7832,0.9465,0.8587,0.5,2024-06-07 01:38:10
0.0572,0.0111,0.0922,0,0.9753,0.9947,0.9874,0.2691,0.2691,0,0,0.7865,0.9472,0.8609,0.5,2024-06-07 01:38:26
0.056,0.0111,0.0899,0,0.9759,0.9948,0.9877,0.2714,0.2714,0,0,0.7851,0.9471,0.8596,0.5,2024-06-07 01:38:42
0.0558,0.0109,0.0897,0,0.9762,0.9949,0.9878,0.2739,0.2739,0,0,0.7831,0.9465,0.8582,0.5,2024-06-07 01:38:58
0.0559,0.0111,0.0896,0,0.9759,0.9948,0.9876,0.2632,0.2632,0,0,0.7896,0.9476,0.8637,0.5,2024-06-07 01:39:14
0.0557,0.0109,0.0895,0,0.9765,0.9949,0.988,0.2743,0.2743,0,0,0.7868,0.9474,0.8612,0.5,2024-06-07 01:39:30
0.0554,0.0106,0.0895,0,0.9765,0.995,0.988,0.285,0.285,0,0,0.7806,0.9465,0.8549,0.5,2024-06-07 01:39:46
0.0556,0.0109,0.0894,0,0.977,0.9949,0.9883,0.2774,0.2774,0,0,0.7868,0.947,0.8612,0.5,2024-06-07 01:40:01
0.0554,0.0107,0.0893,0,0.9767,0.995,0.9881,0.2746,0.2746,0,0,0.7868,0.9472,0.8614,0.5,2024-06-07 01:40:17
0.055,0.0104,0.0893,0,0.9778,0.9951,0.9887,0.2701,0.2701,0,0,0.7895,0.9479,0.8637,0.5,2024-06-07 01:40:33
0.055,0.0104,0.0892,0,0.9773,0.9951,0.9884,0.2677,0.2677,0,0,0.7902,0.9481,0.8644,0.5,2024-06-07 01:40:49
0.0803,0.0105,0.1396,0,0.9771,0.9951,0.9883,0.2761,0.2761,0,0,0.787,0.9471,0.8624,0.5,2024-06-07 01:41:05
0.0626,0.0103,0.1046,0,0.9776,0.9952,0.9886,0.2665,0.2665,0,0,0.7896,0.9479,0.8641,0.5,2024-06-07 01:41:21
0.067,0.0105,0.1131,0,0.9776,0.9951,0.9886,0.2758,0.2758,0,0,0.7877,0.9476,0.8626,0.5,2024-06-07 01:41:37
0.0667,0.0106,0.1122,0,0.9767,0.9951,0.9881,0.2704,0.2704,0,0,0.7899,0.9479,0.8646,0.5,2024-06-07 01:41:52
0.0672,0.0104,0.1136,0,0.9776,0.9952,0.9885,0.2741,0.2741,0,0,0.7881,0.9482,0.8629,0.5,2024-06-07 01:42:08
0.0667,0.0105,0.1124,0,0.9755,0.9951,0.9864,0.2617,0.2617,0,0,0.7931,0.9482,0.867,0.5,2024-06-07 01:42:24
0.0767,0.0106,0.1322,0,0.9770,0.9951,0.9881,0.2642,0.2642,0,0,0.7917,0.9488,0.8652,0.5,2024-06-07 01:42:40
